Date,User,Tweet
2021-10-31 21:21:54+00:00,PiyasaRehberim,"Haftanın Hisseleri;

#Enkai

#Isgsy

#Gsray

#Fade

#Ittfh

Yatırım Tavsiyesi Değildir...

Takipte Kalın😉

#PiyasaRehberi #BorsacıAdam

#Xu100 #Dolar  #Halkb #Thyao #Garan #Asels #Flap #Cemas #Adese #Pgsus #Ittfh #Krstl #Zoren #Odas #Oyayo #Denge #Qnbfb #Icbct #Snkron #Aghol"
2021-10-31 17:00:56+00:00,ALKATRAZKUSCUSU,Tablo 17; #PSDTC #QNBFB #QNBFL #QUAGR #RALYH #RAYSG #RHEAG #RODRG #RTALB #RYGYO #RYSAS #SAFKR #SAHOL #SAMAT #SANEL #SANFM #SANKO #SARKY #SASA #SAYAS https://t.co/PLtgZbnooO https://t.co/wapYKDdEQH
2021-10-30 19:37:29+00:00,fener1907sd,"#bryat #bobet #GARAN  #TMSN #ittfh #aksue  #Akmgy #BRISA #tlman  #Qnbfb #oylum 
@Yalniz_Kurt5050 u Reisimizi takip edin sizde kazananin 💪💪
👇👇 @Yalniz_Kurt5050 👇👇 https://t.co/kGQjRq5oj2"
2021-10-30 16:23:56+00:00,sawasgezer,"Cakma grafikciler ortaya cıktı yine, bi grafik paylaşımı yapsam hepsi toz pembe gibi ortalıktan kaybolacak. #QNBFB"
2021-10-30 13:21:08+00:00,anka_analiz,"Sorulan Hisse : #qnbfb

Rsi ve macd alda. Destek-direnç bilgileri, kırılım vakti ve formasyon hedefi grafiktedir 

💰Yatırım💰 Tavsiyesi 💡Değildir🚫 https://t.co/QgpfGUywfX https://t.co/KeQb9UV8fn"
2021-10-30 13:20:34+00:00,anka_analiz,"Sorulan Hisse : #qnbfb

Rsi ve macd alda. Fibo 1.618 den dönüş var. Destek-direnç bilgileri ve kırılım vakti grafiktedir 

💰Yatırım💰 Tavsiyesi 💡Değildir🚫 https://t.co/QgpfGUywfX https://t.co/2lJYu88qHd"
2021-10-29 15:02:01+00:00,YalnArif2,"#XBANK Bankacılık sektöründeki hareketler endeksi yukarı taşımak potansiyeli taşıyor. Yabancı alımları ile birlikte sektöre ve endeksi önemli katkılar yapacaktır
Sektör piyasayı yukarı taşıyacaktır
#GARAN #ISCTR #HALKB #VAKBN #YKBNK #QNBFB #SKBNK #ALBRK #AKBNK #TSKB https://t.co/Q1Audo2FXx"
2021-10-29 14:25:05+00:00,HakanKa59180068,Peki bu baskılar a boyun mu egelim kabul edelim zarar ları qnbfb bizi Yıldır dı satalım kurtulalım amma dert yandın bizi siz dert sahibi yaptınız çıkın bir açıklama yapın sorumlusu siz değilseniz kim onu bari söyleyin #qnbfb
2021-10-29 14:21:15+00:00,HakanKa59180068,Borsa İstanbul'da size inanıp hisenizi alan kaç yatırımcı var bu insanların aileleri çevreleri reklam öyle yapılmaz böyle yapılır bize yapılan haksızlık lardan hepsinin haberi var biz anlattık onlara siz dışarıya çıkın bir sorun qnbfb yada fl hissesi alırmısınız diye   #qnbfb
2021-10-29 14:17:17+00:00,HakanKa59180068,İyi bir şirket örnek enkai yatırımcısı nı koruyor ve onlardan desteğini esirgemiyor siz se üç maymunu oynuyorsunuz her geçen gün eriyoruz sistematik baskılarınız yüzünden sorunca her şey yolunda biz güçlü bir bankayiz laf laf laf göster gücünü görelim boradaki değerin 35tl #qnbfb
2021-10-29 14:12:57+00:00,HakanKa59180068,Borsa İstanbul'da binde 12 payla 4070 bin lot tamamı 35 TL den 142450000 TL tutuyor televizyona yada Barselona ya verilen reklam bedellerinin yanında komik bir rakam üstelik yıllarca yedek akceye atılan para nın akıbeti hakkında hiç bir bilgi yok biz hırsız bir zihniyetin. #qnbfb
2021-10-29 14:09:15+00:00,HakanKa59180068,Bizi bu poip saçmalığına surekleyenler ardından şirketlere ister iseniz poip ten çıkabilir siniz diye açıklama yayınlamış lardı bu açıklamanın ardından şirket kılını kibirdqtmadi bilerek ve isteyerek yatırımcısını ve itibarını zarar uğrattı #qnbfb
2021-10-29 14:06:10+00:00,HakanKa59180068,Hissedarlar borsa İstanbul'da mağdur olan küçük yatırımcı bankayı ticaret mahkemesine vermeyi düşünüyor bu düşünce eyleme geçer ise sonuna kadar destekcisiyim hem kalkınma hem normal banka olmasından dolayı kar marjini düşük tuttuklarını düşünüyorum hakkımızı arayalım #qnbfb
2021-10-29 11:53:10+00:00,TRADER_EL_CHAPO,"28.10.2021 UYUMSUZLUK TARAMA

BUY

RAYSG
QNBFB
ATLAS
QNBFL
TBORG

SELL

ASELS1121
ASELS1221
EREGL1121
SISE1221"
2021-10-28 16:14:01+00:00,MuratDmrcgl,"Pazartesi takip edeceğim 10 hisseye indirgedigim listem :
#İZMDC. (2,31-32 )
#GLRYH.   (2,50 altı)
#HALKB  (4,40 altı)
#FLAP. (2,30-31-32)
#MRGYO. (0,90 ,ve altı)
#TEKTU  (1,20 ve alti)
#YGYO. (0,88 ve altı)
#VKGYO (1,55 ve alti)
#TUKAS (6,70 ve alti)
#QNBFB. (35 ve alti)
Y.T.D."
2021-10-28 11:16:43+00:00,borsac_amator,#KENT &amp; #MRSHL &amp; #QNBFB &amp; #QNBFL ( 28/10/2021 ) https://t.co/0mz8NDO52l @YouTube aracılığıyla
2021-10-28 06:38:04+00:00,isyatirim,"#Araştırma
📌28.10.2021
📊Açıklanan Kâr Rakamları / 4
#PKENT #PNSUT #QNBFB #SANKO #SEKFK #SEYKM #SILVR #SISE #SKBNK #TATGD #Hisse #Borsa https://t.co/qPyTmv0uZb"
