Date,User,Tweet
2019-08-31 23:02:33+00:00,amanaguan,"Bugün bir spekülatör beni arasa şurada operasyona başlıcam dese o hissenin fiyat-tarih-olusum üçlüsünün tahmini başarı olasılığı %80 üstü olmadan almam ciddi diyorum

Ama siz maşallah cahil culsuz vasıfsız tiplerin bi lafıyla hareket ediyonuz #bist100 ü iddaa bayine çevirmişiniz"
2019-08-31 22:18:25+00:00,yaman_ihsan,"Hepinize iyigeceler dilerim #borsa alemi.

Yarınınız bugünden daha iyi olsun.

#Bist100 #Borsa"
2019-08-31 21:38:37+00:00,TC_HONAMLI,#VERUS #bmkototrend Gün #BMK #trading #ideal #DOLAR #usdtry #eurtry #eurusd #XU100 #btc #btcusd #bist30 #bist100 #viop30 #borsa #ekonomi #finans #xagusd #DayTrade #stockmarket #Borsaistanbul #autotrend #algotrading #fx #forex #forexsignals #crypto #bitcoin #forexsignals https://t.co/h5DqaYPUxD
2019-08-31 21:31:11+00:00,KemalKU37372161,"Yaklaşıyor yaklaşmakta olan. #izfas Kazanacağız buradan
 #borsa #bist  #hisse  #megap #thyao #deras #akenr #asels #garan #gerel #vkfyo #finans #piyasa #halkb #bist30 #bist100 #akbnk #arclk #ipeke #petkm #ykbnk #bjkas #gsray #fener #vestl #msgyo #tdgyo #dzgyo #daghl #tsgyo #rheag"
2019-08-31 21:21:19+00:00,TC_HONAMLI,#NTHOL #bmkototrend 5 dk ve Gün #BMK #trading #ideal #DOLAR #usdtry #eurtry #eurusd #XU100 #btc #btcusd #bist30 #bist100 #viop30 #borsa #ekonomi #finans #xagusd #DayTrade #stockmarket #Borsaistanbul #autotrend #algotrading #fx #forex #forexsignals #crypto #bitcoin #forexsignals https://t.co/HPgHEAIGM8
2019-08-31 21:18:16+00:00,MetinAK73,"Yine her zaman olduğu gibi elinizde ki hisselerle ilgili değişik bir bakış açısına ihtiyaç duyarsaniz # başlığı ile bu Tweet altına yazarsanız  yarından itibaren grafiklerine bakar ne olursa ne yaparız tasarlariz. .Her anınız  keyifli huzurlu olsun iyi akşamlar 
#bist100"
2019-08-31 21:14:43+00:00,TC_HONAMLI,#NETAS #bmkototrend 5 dk ve Gün #BMK #trading #ideal #DOLAR #usdtry #eurtry #eurusd #XU100 #btc #btcusd #bist30 #bist100 #viop30 #borsa #ekonomi #finans #xagusd #DayTrade #stockmarket #Borsaistanbul #autotrend #algotrading #fx #forex #forexsignals #crypto #bitcoin #forexsignals https://t.co/GscTO4mO0h
2019-08-31 21:13:41+00:00,ebruferay1970,"⚠ haftaya önemli veriler var yurtiçinde dikkattt ⚠ 
2 eylül GSYİH &amp; imalat PMI
3 eylül TÜFE &amp; ÜFE 
6 eylül hazine nakit dengesi
#bist #bist100 #dolartl"
2019-08-31 19:53:17+00:00,VizyonAnaliz,"#ODAS #odaş #bist100 #BORSA #bist
2018 OCAK BAŞLAYAN DÜŞÜŞ TRENDİ SONA EREN HİSSE YATAY POZİSYONDA. 1.71 LERDEKİ DİRENCİNİ DAHA ÖNCE TEST EDEN HİSSE  BU SEFER DAHA GÜÇLÜ GÖRÜNÜYOR.1.76 LARDAKİ 200 HOYU GEÇMESİ İLE BERABER HAREKETLENMESİ NORMAL OLACAKTIR.GÖSTERGELER OLUMLU DURUMDA https://t.co/qKXhmJoQTL"
2019-08-31 19:45:54+00:00,cemilaltuntas67,"#Bist100  acaba 96.600 lerimi goruruz.yoksa 95.400 lerimi.  Yoksa daha altınımi. Ulan.k y olmakta zor.
Herşeyi bilemiyon ya.zoruma gidiyor https://t.co/qJLcgWDMqq"
2019-08-31 19:37:57+00:00,cemilaltuntas61,"#Bist100  artık malarimiz tamam.
 Şöyle bir Kaç gün dinleneyim bu hafta.olurya aşağı yaparlar.milletin elinde kalanlari almak için. Moralim bozulmasın. Kağıt alcak para olsa bakardim. https://t.co/YtqZW4Aguz"
2019-08-31 18:41:40+00:00,tunakaya_yk,"EYLÜLDE DOLAR NE KADAR OLACAK...? 👉https://t.co/DD4BEQHuBL

#dolar #DolarTL #usdtry #viop #forex #viopusd #forex
#xauusd #xautry #altin #altinfiyatlari #altın #gramaltın #ons #onsaltın #xautry #viopaltın
#faiz
#borsa #borsaistanbul  
#bist100  #hisse https://t.co/K82EWYUsuK"
2019-08-31 18:13:10+00:00,hiakkaya,"#ARCLK

1 - 2 No da ki hareket için 3 nolu  bölgedehazır bekliyor..

5 no da pozitif uyumsuzluk var.. .

6 no DI pozitife  dönmek istiyor..

4 no ya gidermi bakeceyiz :)

#bist100 #viop #xauusd #usdtry #hiakkaya https://t.co/zvEXE6VHlZ"
2019-08-31 18:04:01+00:00,hiakkaya,"#TUPRS 

Grafikteki pembe  ortalama  seviyesi 125.15 ₺..

Orayı test edip toplamış.

Bu seviyenin kırılıp kırılmayacağına bakıyoruz..

Bu  seviyelerden tepki beklenebilir 125.10 ₺ kesin  STOP..

#bist100 #viop #xauusd #usdtry #hiakkaya https://t.co/K8vdnA5ZkV"
