Date,User,Tweet
2019-12-31 23:54:03+00:00,Borsacibankaci,#HEKTS #BIST100 https://t.co/CcS6huZeOm
2019-12-31 20:21:41+00:00,Mfp631,#bist100    Aylık kapanış durumuna göre kendimce hedeflerim.        @BorsaDipAvcisi hocam arz ederim. #ORPhanACADEMY                        #yetimköyü https://t.co/LwEDwW8NpJ
2019-12-31 20:15:28+00:00,WorldMarketsDa1,"Banja Luka's BIRS climbed 1.32%. Skopje's MBI10 added 0.87%. Istanbul’s BIST100 was down 0.29%. In Athens, the Gerenal Index was off 0.12% while Nicosia's General Index weakened 0.94%."
2019-12-31 19:59:05+00:00,trend_is_frnd,@1001HanCengiz 5.50 1-2 yıl önce geçmesini bekledim yapamadı. Budefa hacim yüksek herşey farklı olacak gibi #tknsa #bist100
2019-12-31 19:55:13+00:00,trend_is_frnd,"Yeni yılınız sağlık, huzur, bol bereketli olsun #bist100 #tknsa #thyao #gs #tenis #"
2019-12-31 19:31:04+00:00,erhanacikgoz1,2019 yıl sonu geldiğine göre beğendiğim #hisse ler % kaç getiri sağlamış bir bakalım. #XU100 #bist100 #BORSA https://t.co/3dtyZSs09j https://t.co/yHiHLlgfk7
2019-12-31 19:15:44+00:00,mr_nesim,"2019 yılı  için altin ve borsa demistim. Bu yil en iyi performasi altin ve borsa sagladi✌
#altin %34 ✅
#bist100 %24 ✅
2020'de en iyi performansi #emtia(basta altin)  #döviz  ve #kriptopara 👌 https://t.co/WEtKogne9k"
2019-12-31 19:10:40+00:00,isatolu,"güncel durum #bist100 
gelişmekte olan ülkeler endeksi daha onceki zirvelerini 2020 de denerse bizim de daha yukarida yerimiz var demektir. bu durumda 2018 basindaki gibi kırmızıyı yukari dogru gecerek 135k lari görebiliriz sanki 
 #borsa #endeks #MXEF #EEM https://t.co/5plldpgdOL"
2019-12-31 18:55:03+00:00,yalcinonis,13.11.2019 tarihli yazım Endeks 100 123.500-83.500 fibosunu çektiğinizde son fibo 107 bin burası geçilirse ve üzerinde tutunduktan sonra 107 bin artık stop uzun vade hedefler 145 bin 183 bin 245 bin  245 bin hedefine gelirse usd 4.90 endeks 5 cent 8-10 yıl içinde #bist100
2019-12-31 18:13:14+00:00,BiFinans,"#MutluYıllar #Türkiye 
31.12.2019 kapanış;
#bist100  114.424
#dolar 5,95 TL
#euro 6,68 TL
#euro/usd 1,1225
#onsaltin 1524 $
#altinfiyatlari TL gram  291 TL 
#faiz 2yıllık %11,79   10Y %12,35
#cds 1yıllık 99, 2Y 177, 5Y 277$
#petrol ham 61$, brent 66$

#finans #ekonomi"
2019-12-31 17:55:20+00:00,kyninyeri,"31.12.2019 Salı için; tekniğini beğendiğim hisselerin en yüksek gördüğü yerden, izsüren stopla takip edenler başarı oranları..
#bist100 --0,29 114,424
#ihyay % de 9 
#PENGD 4
#SELEC 3
#vakbn 4
#YKBNK 1
#mıpaz 5
#arclk 1
#bera 2
#mrshl 3
#snkrn 1,5
#iskur 9 
YTD"
2019-12-31 17:15:31+00:00,Hamd_i_borsa,"#bist100 aşırı alım bölgesinde, her an her şey olabilir. Alım zonundan çok dışarı gittik. https://t.co/9p0O6RegV2"
2019-12-31 17:12:48+00:00,tank_kadir,Görünen o ki  bir yıl boyunca #bist100 hisselerinden herhangi birinde durmayı başaran kişi yüksek oranda kar etmiş gözükmekte.  #MutluYıllar #2020NewYear #MilliPiyangoBanaCıksa
2019-12-31 17:04:49+00:00,benfnd,"💪  Sağlıklı,
😇  huzurlu, 
😍  mutlu, 
🤑  bereketli,
💞  sevgi dolu,
👨‍👩‍👧‍👦  Aile ve sevdiklerimizle birlikte yaşayacağımız hayırlı  bir yıl olsun dostlarım .. 🤗
Heee bir de aldığımız her kağıt tavan tavan gitsin 😉😋😂
#hosgeldin2020
#2020denbeklentim
#bist100 #BIST30 #BORSA"
2019-12-31 17:00:47+00:00,baytarator45,Yeni yilda desteginiz güçlü drenciniz zayıf olsun. Mutlulugunuz pozitif devre kessin..  hayatin size getirdikleri bayrak olustursun... omrunuz canak tamamlamaya yetsin...#derinhisse #bist100 #isfin #katmr #ASELS #idgyo #cimsa #cusan #thyao #petkm #arclk
2019-12-31 15:59:20+00:00,msedatsaygili,"@DarvasSwing Borsa fırlayınca , herkesin dili açılır . Endeks durgunlaşınca , hepsinin sesi kesilir .Yılbaşında ,87.000  endekste ,biz  eşe dosta alın derken, okumuş traderlardan hiç ses çıkmıyordu. O zaman teknik analiz icad olmamış mıydı acaba ?  #bist  #bist100  #BORSA  #mndrs  #SAHOL"
2019-12-31 15:51:21+00:00,BorsaIstanbulEN,#Borsaİstanbul #BIST30 12.31.2019 Movers &amp; Draggers #BIST100 Daily Graph https://t.co/zsXcOB5xuj
2019-12-31 15:50:39+00:00,BorsaIstanbulEN,#Borsaİstanbul #BIST100 12.31.2019 Top Movers &amp; Draggers #BIST https://t.co/JJ0EQQbQjM
2019-12-31 15:50:20+00:00,atlanticgreenp1,"Fazla volatile olmayan seans sonunda #bist100 %0.29 düştü fakat seneyi zirveye yakın yerden 114,425 puan kapattı,#eregl yatay,#asels #thtao yeşil,#garan #tuprs #isctr kırmızı,#dolar/#usdtry seneyi 5.95 bitirdi,ABDhafif eksi,#xu100 @Hurriyet @cnnturk @gazetesozcu @BloombergHT @NTV"
2019-12-31 15:50:02+00:00,BorsaIstanbulEN,#Borsaİstanbul #BIST100 #BIST30 12.31.2019 Index Close #BIST https://t.co/DRxVrZjOPm
2019-12-31 15:33:54+00:00,erhan59170832,@Faruk23060883 böyle bi hisse bist100 de saka gibi birden 1.5 dan 3.5 sonra 10 günde tekrar 1.5 a doğru gidio hiç haber yokken şaka gibi kimsede çıkıo napiosun demio
2019-12-31 15:13:53+00:00,xcfg,31.12.2019  7.78   xu100  114424  #bist100 #xu100 #xu030 #viop #viop30 #x30yvade #bistsentiment #bistsentimentEOD
2019-12-31 15:12:48+00:00,AtaForeks,"🏦BIST Bankacılık Endeksi %0,70 gerileyişle, günü 160.168 puandan tamamladı. 📉

#XBANK #bankacılık #bist #endeks #Borsaistanbul #bist100 #yüzde https://t.co/SkDtrARrhC"
2019-12-31 15:12:05+00:00,yasarpolatkan,Kapanış Ekranı  #iheva #ihlas #ihyay #ihlgm #bist100 https://t.co/ggsT5JzfZB
2019-12-31 15:10:56+00:00,AtaYatirim,"📉 BIST100 Endeksi bugün %0,29 gerileyerek, 114.424 seviyesinden kapandı. Toplam işlem hacmi 12 milyar 335 milyon TL oldu.

#Borsaistanbul #işlem #hacim #bist100 #yüzde"
2019-12-31 15:08:45+00:00,hiakkaya,"Herkese  iyi  yıllar  iyi akşamlar arkadaşlar..://

#bist100 #viop #usdtry #xauusd #hiakkaya"
2019-12-31 15:00:04+00:00,ParaBorsaPiyasa,"BIST30: 138.975,86 (%-0,11)
BIST100: 114.565 (%-0,16)
FAİZ: 11,69 (%-0,68)"
2019-12-31 14:50:03+00:00,ParaBorsaPiyasa,"BIST30: 139.110,87 (%-0,01)
BIST100: 114.717 (%-0,03)
FAİZ: 11,69 (%-0,68)"
2019-12-31 14:40:03+00:00,ParaBorsaPiyasa,"BIST30: 139.319,46 (%0,14)
BIST100: 114.803 (%0,04)
FAİZ: 11,69 (%-0,68)"
2019-12-31 14:33:21+00:00,rkivancyildiz,Bakalım hangi hisseyi çizecekler bu sene son 30 dk :)) #bist100
2019-12-31 14:30:34+00:00,trend_is_frnd,#bist100 #tknsa #işfin #thyao #kords #ihlgm #ASELS #sasa #Petkim #tuprs #metro borsamızda yabancı olmasa hisseler yürümeyecek. Al sat yapmayı açık yapmayı bir azaltsak hepberaber daha fazla kazanacağımız kesin. Ama zihniyetimiz ....
2019-12-31 14:30:03+00:00,ParaBorsaPiyasa,"BIST30: 139.212,63 (%0,06)
BIST100: 114.734 (%-0,02)
FAİZ: 11,69 (%-0,68)"
2019-12-31 14:20:03+00:00,ParaBorsaPiyasa,"BIST30: 139.181,08 (%0,04)
BIST100: 114.719 (%-0,03)
FAİZ: 11,69 (%-0,68)"
2019-12-31 14:17:30+00:00,emin_asmaz,Palaya viagra versek fayda etmez #bist100 https://t.co/DpCK2FDXwk
