Date,User,Tweet
2019-02-28 21:44:04+00:00,halukcanberk,"#DolarTL  #viopusd #dolar #usdtry #xauusd #ons #altın #eurusd #foreks 
#BİST100 #DolarTL  #VİOPUSD #ons altın ve #eurusd için
Günlük Periyot, 
Pivot Destek &amp; Dirençler :
NOT : #bist100 ve #viop30 Nisan vade pivot detayları https://t.co/q1Gv1wXgCy     sitesi ana sayfasındadır... https://t.co/ar0xuIA1nJ"
2019-02-28 21:40:58+00:00,erdalgulser,ulan #asuzu su an farkettim bugun ucmussun. Ama ben hala zarardayim 😭 #bist100 #endeks #bist
2019-02-28 21:30:19+00:00,VizyonAnaliz,#xu100 #bist100 #AYCES @vizyonanaliz. https://t.co/JDmTPQ2r44
2019-02-28 21:30:03+00:00,VizyonAnaliz,#xu100 #bist100 #PINSU @vizyonanaliz. https://t.co/x0xJrXoK0l
2019-02-28 21:26:51+00:00,VizyonAnaliz,#xu100 #bist100 #VKING @vizyonanaliz. https://t.co/wjoDkwA7J6
2019-02-28 21:15:14+00:00,sulecetin73,"#bist
#bist100 
#usdtry
#XU100 
#𝒷𝑒𝓁𝑒𝓃𝓈𝒶𝓎  Since 2012 
#doge #dogeusd
#btc #btcusd
YTD https://t.co/Rwv74SHBVv"
2019-02-28 20:52:44+00:00,ybasalan,"#XU100 #bist100 saatlik çalışmam;
NU var 103 binler ? https://t.co/9NTxTs6BlO"
2019-02-28 20:44:54+00:00,harmonikakademi,"Bist100 ün Yakın çekim buda son hali ?
180 derece altı negatif alandır.
#bist100 #bist30 #varant #xauusd #eurtry #akbnk #arclk #asels #eregl #garan #halkb #ısctr #kchol #kozaa #krdmd #petkm #pgsus #sahol #sıse #tcell #thyao #toaso #ttkom #tuprs #vakbn #ykbnk https://t.co/f2ueXoHSs1"
2019-02-28 20:40:17+00:00,VizyonAnaliz,#XU100 #BİST100 #DYOBY @vizyonanalız https://t.co/3gqpa6jPsb
2019-02-28 20:37:27+00:00,harmonikakademi,"2018 11 Kasımda yaptığımız Analizde. Bistin 87binlere inebileceğini ve daha sonra 180 derece üstünde olumlu olduğunu belirtmişiz 🙃ilk defa yayınlıyoruz. 
#xu100 #bist100 #xu30 #bist30 https://t.co/y0j1sRXaPg"
2019-02-28 20:34:53+00:00,VizyonAnaliz,#Bist100 #xu100 #xu30 #GARAN #THYAO #İSCTR #AKBNK #YKBNK #VKBNK https://t.co/2LPVWFkJmm
