Date,User,Tweet
2018-02-28 19:52:30+00:00,halukcanberk,"ŞUBAT AYINDA,
YABANCILARIN EN ÇOK ALIM YAPTIĞI HİSSELER
#ENJSA #MPARK #THYAO #TSKB #ZOREN #ALBRK #YKBNK #TTKOM #BERA #KRDMD #VAKBN #AYEN #IHLAS #AKBNK #VESTL #AKGRT #ADNAC #TATGD #HEKTS #CEMAS #KCHOL #ULKER #POLHO #AKSA
#AKSEN #YUNSA #GLRYH #TAVHL #PEKGY https://t.co/HVtCcLJp6n"
2018-02-28 17:25:27+00:00,MYABAKAN,#KCHOL #matriks https://t.co/GuveHgSqBI
2018-02-28 15:58:15+00:00,halukcanberk,"Gün Sonu İtibari ile ;
En çok Para Giriş &amp; Çıkışı yaşayan hisseler :
#eregl #petkm #vakbn #bimas #kchol #ccola #thyAo #zoren #isctr  #ozgyo
#garan #halkb #tcell #kozal #ekgyo #asels #akbnk #tkfen #sise #sasa #isfin https://t.co/Bp3V5kFiuD"
2018-02-28 14:21:32+00:00,Gokay_xtrada,#ekgyo #halkb #kchol #ozgyo #vakbn #zoren #tavhl #ccola #karsn #asels #petkm #vestl #arclk #tcell #kozal #thyao #akbnk #ayen #tuprs #sise #avgyo #ykgyo #akguv #euhol #isfin #ulker #metro #adnac #sasa #ecilc https://t.co/RBGzJSjSNu
2018-02-28 13:22:14+00:00,Gokay_xtrada,#ekgyo #halkb #kchol #ozgyo #vakbn #zoren #tavhl #ccola #karsn #asels #petkm #vestl #arclk #tcell #kozal #thyao #akbnk #ayen #tuprs #sise #avgyo #ykgyo #akguv #euhol #isfin #ulker #metro #adnac #sasa #ecilc 10 KALDIRAÇ İLE  HİSSLERDE İŞLEM !!!
2018-02-28 13:20:21+00:00,MYABAKAN,#KCHOL #matriks https://t.co/FkThe8aYfv
2018-02-28 13:12:34+00:00,halukcanberk,"Saat 16.10 İtibari ile ;
En çok Para Giriş &amp; Çıkışı yaşayan hisseler :
#ekgyo #halkb #kchol #ozgyo #vakbn #zoren #tavhl #ccola #karsn #asels #petkm #vestl #arclk #tcell #kozal #thyao #akbnk #ayen #tuprs #sise #avgyo #ykgyo #akguv #euhol #isfin #ulker #metro #adnac #sasa #ecilc https://t.co/7t9mXvX9wT"
2018-02-28 10:34:10+00:00,halukcanberk,"2. Seansa başlarken ;
En çok Para Giriş &amp; Çıkışı yaşayan hisseler :
#ekgyo #halkb #kchol #ozgyo #vakbn #zoren #tavhl #ccola #karsn #asels #petkm #vestl #arclk #tcell #kozal #thyao #akbnk #ayen #tuprs #sise #avgyo #ykgyo #akguv #euhol #isfin #ulker #metro #adnac #sasa #ecilc https://t.co/G63S9EOjxP"
2018-02-28 08:16:31+00:00,TyArzu,@celikbay_ Kchol sol kulvardan geliyor :)
2018-02-28 07:47:19+00:00,mehmet332602,#TOFAŞ  #TATGD #ODAS #KCHOL  #MGROS Bir aracı kurumdan kısa vadeli 5 hisse senedi  https://t.co/oXd77IYmoE
