Date,User,Tweet
2022-04-30 23:47:47+00:00,borsamrkls,#krdmd #tuprs #kozal #ttrak #tkfen #ekgyo #bimas #mgros #kchol https://t.co/cGRI6f1D0z
2022-04-30 21:36:36+00:00,mslmcngl,@EmrahTeacher Kchol Eregl arclk Sasa gibi sürekli yatırım ile büyüyenlerden mesala.
2022-04-30 19:58:12+00:00,Zht79152518,Cok temiz #kchol #arcelik #bist https://t.co/Bdq0U20Xz9
2022-04-30 18:49:23+00:00,Icarus_Soulfly,"#TCELL 🧿✅✍️💪🏼🎯#Ytd 

#PENTA
#KCHOL
#ASELS
#EREGL https://t.co/lnDLVA6P8F"
2022-04-30 18:31:05+00:00,investmania47,"@ozgur_yildiriim Abi selamlar.mavi, arclk,kchol ve bimas calisman var mi?"
2022-04-30 15:05:07+00:00,BoganNgunlugu,#kchol https://t.co/wpmlCsHJbn
2022-04-30 15:00:49+00:00,ASIM_YALCINKAYA,"FKO, DD, FAVÖK son verilere göre en UCUZ #BIST #hisse 'leri
Sorulanlar var, resmi hazırladım.
AL SAT YATIRIM TAVSİYESİ DEĞİLDİR
#SAHOL #VESTL #AKBNK #EKGYO #EREGL #TCELL #PETKM #ENJSA #DOHOL #TTKOM #ASELS #THYAO #KRDMD #YKBNK #KCHOL #BERA #TURSG #ENKAI #TUPRS #ISCTR #KOZAA #ARCLK https://t.co/iLBS9cefvz"
2022-04-30 14:00:19+00:00,hisse_yatirim,"#KCHOL haftalık takası.
Mal toplanma görüntüsü devam ediyor, güzel. https://t.co/WsCmAF5N2U"
2022-04-30 11:20:35+00:00,inisiyator,"👉1.lig takımları (hisseleri)✅

100k TL 2 yıl sonrası ?

#enkai 320
#algyo 290
#kchol 280
#tuprs 260
#ykbnk 250
#fmızp 250
#alkim 250
#kozal 240
#işctr 230
#deva 230
#asels 180

Amatör lig takımlarına 
gerek var mı🤣"
2022-04-30 10:48:25+00:00,OgutRems,@Enisteinvest #rnpol #desa #thyao #kchol #garan
2022-04-30 07:03:33+00:00,Agresif_23,"#kchol 

saatlik-kısada bedava marj endex müsade ederse. sağ omuzu yapıor. https://t.co/t5DYvSyBgq"
2022-04-30 01:33:57+00:00,AhmetDem_,"Durun ben söyleyeceğim: Ben bidim! Ben bildim! ;))
Bu tweeti daha çoook alıntılayacağım gibi geliyor...
#tatgd #bist #borsa #tatgıda #kchol #gıda https://t.co/JomEddIBqK"
2022-04-29 22:22:44+00:00,mkfaed,"#KCHOL #AYGAZ #TUPRS
Koç Holding, Aygaz, Tüpraş (POZİTİF)
Entek paylarının Tüpraş'a devrine ilişkin SPK'ya 29.04.2022 günü başvuru yapılmıştır."
2022-04-29 20:37:26+00:00,hibyanewsagency,"Entek paylarının iştirak modeliyle kısmi bölünme yoluyla Tüpraş'a devri
https://t.co/g4kGakjfoN
#BIST100Sirketler #bist100 #bist #BORSA 
#Cuma #KCHOL #AYGAZ #TUPRS"
2022-04-29 20:09:20+00:00,acarx32,"Günlük Para Girişi Olan Hisseler -İlk 5 Kurum (TL) 29.04.2022: #THYAO, #KCHOL, #EREGL, #BUCIM, #TOASO, #KORDS, #GOODY, #PETKM, #GARAN #PARSN #KOZAL #ARCLK #INDES #MNDRS #ZOREN #ISDMR #TKNSA #GOZDE #POLHO #ORGE https://t.co/f64DK3Cgc8"
2022-04-29 19:59:04+00:00,simalsimal10,"#BİST
#KARTN
#KARYE 
#KATLM 
#KATMR 
#KCHOL 
#KENT 
#KRVGD 
#KERVT 
#KFEIN 

#BORSA da kazanmanın doğru adresi

👇
https://t.co/xH6i1T2mmR"
2022-04-29 19:35:57+00:00,OktayZDEMR5,"#BİST
#KARTN
#KARYE 
#KATLM 
#KATMR 
#KCHOL 
#KENT 
#KRVGD 
#KERVT 
#KFEIN 
👇
Borsada kazancın doğru adresi 👉
@Yalniz_Kurt5050 
👇
https://t.co/PS6nIfkDEL"
2022-04-29 19:23:55+00:00,fibonacinew,Viop #tuprs #tkfen #kchol #sahol https://t.co/gvqAkZBnAp
2022-04-29 18:49:47+00:00,Richopasha1,@Emre_Dede_ @CagrHasmet @jerfisirinn @AlgoLucky @Uvediye @dt_bulut @ssendogan @58_yesilgul @MahdatG KCHOL https://t.co/oEfOvfQHyg
2022-04-29 17:36:49+00:00,fibonacinew,#sahol #kchol #tkfen #tuprs https://t.co/rlPyrDx4ur
2022-04-29 16:47:57+00:00,TraderForeks,"📈Haftalık dip zirve analizine göz atmayı unutmayın. Detaylı analize FXPlus’tan ulaşabilirsiniz.

#KOZAL #SISE #KOZAA #THYAO #SASA #GUBRF #KCHOL #PGSUS #KRDMD #TAHVL #hisse #döviz #yatırım https://t.co/ABGAQtoJqS"
2022-04-29 16:38:50+00:00,sevgulyirtar,"Günlük Para Girişi Olan Hisseler -İlk 5 Kurum (TL) 29.04.2022: #THYAO, #KCHOL, #EREGL, #BUCIM, #TOASO, #KORDS, #GOODY, #PETKM, #GARAN 
 Kaynak: Matriks https://t.co/xcxeXBl6XC"
2022-04-29 16:37:24+00:00,Anadolu_Yatirim,"Günlük Para Girişi Olan Hisseler -İlk 5 Kurum (TL) 29.04.2022: #THYAO, #KCHOL, #EREGL, #BUCIM, #TOASO, #KORDS, #GOODY, #PETKM, #GARAN 
 Kaynak: Matriks https://t.co/1g5V5UtLhW"
2022-04-29 16:08:33+00:00,mr_keynes,@EconomistAdam Kchol froto aygaz eregli thyo
2022-04-29 15:57:39+00:00,BorsaOrjinal,#KCHOL #matriks https://t.co/NWUckO38Nm
2022-04-29 15:22:09+00:00,CagriSuluyer,https://t.co/EiRfG8b2Dy #KCHOL
2022-04-29 15:19:09+00:00,yagizaykiri,"Bu hafta KCHOL tahtasını izlerken çok keyif aldım, film çok keyifliydi arkadaşları da tebrik ederim çok güzel oynamışlar https://t.co/u5RiyB1Vyd"
2022-04-29 14:52:10+00:00,yusuFBozkurtt,#KCHOL #matriks https://t.co/NTipTyhts4
2022-04-29 13:33:33+00:00,Ferhatcelik1335,"#kchol anlık satış farkı :
Toplam Lot
6.632.893
Toplam Alış
3.003.789
Toplam Satış
3.587.989
Fark (Alış - Satış)
-584.200"
2022-04-29 13:31:01+00:00,Jesse_0Pinkman,#KCHOL https://t.co/qu2qWHOKJt
2022-04-29 11:50:20+00:00,jakamen54,"Bankalar Hariç En Fazla Net Karı Olan Şirketler;
*
#EREGL 15.5 Milyar ₺
#KCHOL 15.1 Milyar ₺
#SAHOL 12 Milyar ₺
#sise 9.1 Milyar ₺
#FROTO 8.8 Milyar ₺
#THYAO 8.2 Milyar ₺
*"
2022-04-29 11:41:25+00:00,selcukfrz,@omerturantv72 #asels #EREGL #garan #BIMAS #vakbn #petkm #akbnk #kchol #tuprs okumakta fayda var 🙋‍♂️
2022-04-29 11:01:44+00:00,jakamen54,"Halka Arzından Bu Yana Dolar Bazında En Fazla Getiri Sağlayan Koç Grubu Şirketleri;
*
#FROTO +48.811
#TUPRS +7.530
#AYGAZ +6.592
#ARCLK +4.237
#OTKAR +2.958
#KCHOL +2.913"
2022-04-29 09:32:38+00:00,keremmarangoz71,@BorsaHocamUDEMY Sahol kchol tavhl kords sasa thy sise pegasus froto tofas
2022-04-29 09:32:31+00:00,muyanik,"#vestl 2019 dan beri her sene ortalama 10-15 milyon hisse satmış şirket..şirketin hisse satmasıyla hisse fiyatı arasında ilişki olmadığını grafikten görebilirsiniz.
#vesbe #zoren #arclk #kchol #krdmd #eregl #sasa #thyao https://t.co/xSxZNS0Feq"
2022-04-29 07:21:33+00:00,Emirhanborsa,"Uzun vadede #bist30 hisselerinde güzel kağıtlarda (örneğin #kchol #toaso #froto #eregl #sise vs) kazanılır

Hep derim borsalar karakteristik özellikleri gereiği sürekli yükselme eğilimindedirler

Belli başlı olaylar sonrası gelen düşüş düzeltmeleri sonrası yoluna devam ederler... https://t.co/eeTVqRf77D"
2022-04-29 07:20:45+00:00,mkfaed,"2022/3 Bilançoların Yayımlanma Beklenti Tarihleri (Mayıs)
5.05
#ADEL,#IPEKE,#KOZAA,#KOZAL,#SISE
6.05
#CCOLA,#DERHL
9.05
#AKSA,#ALARK,#AEFES,#AYGAZ,
#BIMAS,#ENKAI,#KCHOL,
#KORDS,#MGROS,
#PETKM,#SOKM,#TUPRS
⬇️⬇️⬇️"
2022-04-29 07:13:41+00:00,TTanalizz,"#kchol
Adammmm
Ytd. https://t.co/1thbfNuZ1M"
2022-04-29 06:56:29+00:00,FiyatHedef,"🎯 Yatırım Finansman Teknik Öneriler ve Haftalık Hisse Önerileri
#ekgyo #karsn #bera #parsn #asels #halkb #isgyo #egeen #ulker #bryat #garan #bimas #tuprs #kchol #eregl https://t.co/FFxYjIhStN"
2022-04-29 06:32:23+00:00,Emirhanborsa,"Vadeli açılışları

#asels #eregl #petkm #garan #kchol  #tuprs #tkfen #petkm #dohol #krdmd #froto #arclk #akbnk #sasa #sise #ttkom #toaso #sahol #hekts #ykbnk https://t.co/bzZnean7PG"
2022-04-29 06:25:11+00:00,isyatirim,"📌29.04.2022 | #İşYatırım Teknik Görünüm Raporu 
👉Üye olup giriş yapın, raporun tamamına anında ulaşın: 
https://t.co/M0KRZvUGpN
#AEFES #DEVA #KCHOL #SISE #TUPRS #TSKB #THYAO #TAVHL #YKBNK https://t.co/6wKErQmOD0"
2022-04-29 06:17:14+00:00,hissediyoruz,"Günaydın sevgili arkadaşlar,

Borsada dünkü kapanışta marubozu yapan ve MACD pozitife dönen hisseler birazdan yayında!

Kimler beklemede? :)

#borsa #odas #tskb #thyao #mgros #mmcas #ulas #petkm #akbnk #isctr #kchol #ccola #pgsus #ihlgm #bjkas #yesil #zoren #sasa #garan #asels"
2022-04-29 05:16:44+00:00,Icarus_Soulfly,"#LIDER
🧿🎯✍️💪🏼#Ytd 
#KCHOL
#PENTA.  #Ytd https://t.co/HqhJ7wnrCw https://t.co/VOHCX5KIA6"
2022-04-29 04:26:37+00:00,Icarus_Soulfly,"#BOSSA %22 kar 🧿🎯REALİZE ile formasyon takibi sona erdi  #Ytd 

#PENTA
#KCHOL https://t.co/wp9YycetBF"
2022-04-28 23:38:42+00:00,borsamansetcom,"Borsa İstanbul'a bir şirket daha geliyor:

 İşte Halka arz olacak olan  Sun Tekstil Bilgileri 

https://t.co/VltAxVFWJ3
#THYAO #PETKM #KCHOL #ENJSA #EREGL #SASA #GARAN"
2022-04-28 23:22:19+00:00,rengizes,#bist100 #bist30 #xu100 #xu030 #viop #xauusd #usdtry #eregl #akbnk #ekgyo #kchol #thyao #sahol #krdmd #garan #asels #sise #kozaa #petkm #isctr #toaso #gold https://t.co/oJw0K5AqpV
