Date,User,Tweet
2018-04-30 22:37:42+00:00,OkanYatci,"#XU100  #bist100  aracı kurum işlem hacmi 30.04.2018
en iyi alıcılar https://t.co/UBt0Tw9aYI"
2018-04-30 22:06:47+00:00,emutur_mumtaz,bist100 tehlikeli sulardayız
2018-04-30 21:37:57+00:00,YaKaZaTReND,#Bist100 https://t.co/FRZCY0rQDM
2018-04-30 21:30:47+00:00,_adem34,@ggwpnore bist100 grafiği
2018-04-30 21:13:04+00:00,halukcanberk,"#endeks #borsa #hisse #bist100 
GÜN SONU İTİBARİ İLE ;
NET ALICILAR &amp; NET SATICILAR
(EN FAZLA ALIM  - SATIM YAPAN İLK 5 KURUM)
FARK ; - 251 Milyon TL ile SATICILAR lehine https://t.co/0Umg0F4G6N"
2018-04-30 20:42:51+00:00,7zugUMzug7,"Şuraya da bir komidin koyalım ki, parayı bırakmışlar mı yoksa sigara molasındalar mı anlayalım #bist100 #ASELS #tuprs #halkb #krdmd #Thyao"
2018-04-30 20:39:11+00:00,mesutbahtiyar35,#bist100 #halkb https://t.co/QLYRkRkQV7
2018-04-30 20:29:07+00:00,bogagrafikleri,BIST 100 DOLAR BAZLI. EĞİTİM ÇALIŞMASI #xu100 #bıst100 #endeks #borsa https://t.co/uANGrZ1Wp2
2018-04-30 20:06:54+00:00,Isheeguill,"@xupro2018 Bak bakalım burda kim varmışşş
120 binlere merdiven dayandığında,
hatırlar mısın bilmem ama ben sana 103 binleri göreceğimizi söylemiştim sen ise gülmüştün ""mümkün değil o seviyeler"" demistin 😇  #bist100 https://t.co/lWWe1NRHr6"
2018-04-30 19:58:05+00:00,MrErbas,@TGDTGD_Taner #bist100 güncel https://t.co/5YUj4SjzNW
2018-04-30 18:51:48+00:00,Ekonomistikci,"https://t.co/NsH2ei7iQi

Sitede daha önce bist çalışmam mevcuttu. Bugünkü düşüşün ardından kapanış çok manidar bir noktaya gelmiş. 

#bist100 #bist"
2018-04-30 18:50:05+00:00,FinansTezlerim,Bist100 ana kalıbımızda durum bu. Artık tepki bölgesine iyice yaklaştık. Buralarda sert hareketler normal. https://t.co/vQIxQsMMEL
2018-04-30 18:43:38+00:00,AkcicekErbil,#bist100 deDüşüşler sert mi sert kemik kırıyorlar valla.. https://t.co/PpnOyKN5Z8
2018-04-30 18:32:17+00:00,ask1907com,"#bist100 e fena verdiler, galiba sermaye emeklileri sevmiyore"
2018-04-30 18:15:44+00:00,busratoramann,"#avdönencesi 
#cellatinkalbi
#büşratoraman
#ephesusyayinlari
#kitap #tavsiye #roman #pazartesi #bist100 #MondayMotivation #photography https://t.co/1pGdxPWjlU"
2018-04-30 18:02:31+00:00,birpips,"Maktk Güncel
#maktk #bist100 #dolartl
Sabırlı olun!!!
Ne demiştik?
https://t.co/TYmZqvQmHC https://t.co/GDSFEvarvS"
2018-04-30 17:59:40+00:00,birpips,"#bist100 #bist30 #usdtry
#borsa #para #trading
Bist100 için sabırlı olun demişmiydim?
Evet sanırım üç defa...
Güncel... https://t.co/mtiEJ0evnc"
2018-04-30 17:58:02+00:00,valdezz83,BIST100 https://t.co/duzaC6qVXy
2018-04-30 17:57:56+00:00,mcan_ben,#bist100 bugün borsada yaşanan hava https://t.co/DaowObojYO
2018-04-30 17:15:30+00:00,trade_dreams,"#Bist100 TV de bahane yaratan bir sürü ""ekonomist"" var, bu işin bahanesi yok. Borsa oluşan risklerden, dolayı satış yiyor. Yok yarın 1 Mayıs diyenlerinde duyduk, vs vs.. saçmalamaya gerek yok."
2018-04-30 17:02:08+00:00,Garibancaylak,Ağlayacaksaniz oynamayalım 😂😂😂 #bist #bist100 #borsa
2018-04-30 16:40:44+00:00,palgo_mb,https://t.co/aL7Nn6q0cH Borsa İstanbul RSI30 RSI70 Hacim ve Golden Cross Taraması #XU100 #bist100 #BIST30 #bist #thyao #garan #asels #borsa #eregl #halkb #tuprs #ekgyo #petkm #AKBNK #usdtry #viop #enkai #isdmr #hekts #bossa #sasa #flap #isgsy #kozal #Matrix #isctr #krdmd #kozaa
2018-04-30 16:32:42+00:00,YaKaZaTReND,#Bist100 https://t.co/tIN57gqKpT
2018-04-30 16:27:42+00:00,FikirveKultur,"Bugün #bist100 yatırımcısınım son hali...
https://t.co/Q4WmgJ1B3W"
2018-04-30 16:24:28+00:00,faatyil,#tavhl grafikler yanılmaz. düzeltme tüm endeks için gerekliydi ve oldu. bundan sonrası almak için acele etmem #bist100 #bist https://t.co/43tNgf5b2u
2018-04-30 16:18:43+00:00,faatyil,bugün #bist100 #garan #thyao #halkb #petkm #ykbnk #akbnk #dohol #froto #asels #otkar #tuprs #toaso https://t.co/4voOCbSxHP
2018-04-30 15:56:20+00:00,vkrgz,Borsa günü yüzde 3 düşüşle tamamladı https://t.co/30fu6eakKl #borsa #bist #bist100
2018-04-30 15:56:06+00:00,Mr_Piri_,#xu100  #bist100  yukarıya guzelntepki gelmişken birden aşağıya saldılar. Günlük böyle bir satış beklemiyordum. Bunun arkası gelecek gibi duruyor. Dikkatli olmak lazım. https://t.co/9qggPmzygM
2018-04-30 15:45:29+00:00,alperaslier,"Borsa bir şeylerin kokusunu aldı sanırım, yakında anlarız ne olduğunu. #bist100"
2018-04-30 15:38:37+00:00,Edbalist,#bist100 yine milleti rüzgarda yaprak yapmış; sabahı akşamını tutmuyor acaba ne duyumu aldı bir iki saate çıkar kokusu
2018-04-30 15:38:11+00:00,deniz7263,#bist100 https://t.co/xBT1CeE0g2
2018-04-30 15:35:10+00:00,YaKaZaTReND,"#Bist100  @xanthos_027  Ustamı dikkate alan o desteğe dikkat kesilmiştir.

Umarım zayiat yoktur...Benim 1 kolumu 3 parmağımı gaptılar 😂😂😂 https://t.co/QeP0O1eYBh"
2018-04-30 15:30:20+00:00,UluSolcu1923,"#bist100

Piyasa oyuncuları yatay düşüş bekliyorlardı ..Ben de öyle ..ama bu düşüş farklı bir şeye benziyor ..Birileri önceden bir haber aldi veya yine robotlar ortalığı b.k etti ..Cok az malim olmasina ragmen düşüş üzdü .Çok malda olana sabır dilerim .."
2018-04-30 15:29:49+00:00,parasancom,"Uzun süredir devam eden yükseliş trendin,bu günkü satışlar ile kırılmıştır.,Ayılar galip.
Bir sonraki takip noktası 102k
#bist100 #borsa"
2018-04-30 15:21:47+00:00,KemalOzfirat,#Bist100 bugün %3.10 düşüşle 104.282 den kapandı. Yorumcular hangi duyum/haberin sebep olduğunu tartışıyorlar.
2018-04-30 15:19:17+00:00,Kemalgney12,"#bist100
   Şu kırmızı çizgi niye aşağıya doğru bilen var mı?
 https://t.co/7J0GpdxRRq"
2018-04-30 15:14:43+00:00,BorsaLab,"103.750-108.170 aralığında işlem gören BIST100 endeksi günü -3331,49 puan ve %3,10 düşüşle 104.282 puandan kapattı. Dolar/TL 4,0526 seviyelerinde. #bist #bist100 #borsa #endeks #döviz #usdTL #DolarTL"
2018-04-30 15:13:24+00:00,engin2005,"#bist #BIST100 
BIST Endeks https://t.co/hXiBWYnIyc"
2018-04-30 15:08:40+00:00,rkivancyildiz,"@spkgovtr , meri böyle olağan üstü günlerde kime mal alıyo virmanları açıkla @borsaistanbul #bist100"
2018-04-30 15:07:40+00:00,aLiakyUznet,"🕌 Buyurun cenaze namazına...

#Bist100 #XU100 https://t.co/R59MmWOQII"
2018-04-30 15:07:33+00:00,rkivancyildiz,"sıçarım böyle işe, 1 saatte bütün borsayı sat son 5 dk merill her yeri alsın sikerler sizin tezgahınız #bist100"
2018-04-30 15:06:46+00:00,musemrk,#bist100 sevinelimmi şimdi 104 üstü kapattı diye ?
2018-04-30 15:00:41+00:00,gezenhisse,"bizim uyarılarımız küçük yatırımcıyı  korumak içindi 

1⃣ilk uyarımız ve önemli uyarımız 117,1xx idi. dostlarımız hatırlar

2⃣115,5xx lerde yine önemli bir uyarımız oldu ardı ardına. 

3⃣son olarak 107,7xx lerde uyardık ardı ardına

#bist100 #xu100 

inşâAllah faydası olmuştur https://t.co/2TzqzhA9Pz"
2018-04-30 14:58:23+00:00,fxcanli,#bist100 ve #viop artı iken gerekli uyari dikkate alinmistir umarim. Suan -%4 civarinda https://t.co/TDddeSR5WV
2018-04-30 14:55:25+00:00,ERSYGL,"Piyasalara noluyor düşüşler %4 e ulaştı. Ekonomi iyice çöktü #bist100 #BIST30 #viop30 
İktidar giderayak bizi batırıpta gidecek anlaşıldı. https://t.co/DHOV2pL1YI"
2018-04-30 14:51:14+00:00,Caglar_KACAR_,"hoca bitir artık bitir...

#bist100 #x030yvade https://t.co/rBLEFfuaSW"
2018-04-30 14:49:14+00:00,SrKCLK,Hedefine az kaldı. #bist100 https://t.co/fHzRVAZp4w
2018-04-30 14:42:16+00:00,gezenhisse,"kısa vade 107,750 uyarısı ve son durum

#bist100 #xu100 https://t.co/HPHsg2CdTi"
2018-04-30 14:42:11+00:00,adacta5,Bist100 hızlı düştü. Bugün Borsa'da kayıplar genişledi.
2018-04-30 14:41:37+00:00,KayaSelcuk83,#bist100 akşam belli olur gene bir pislik var ama kandil kandil.....
2018-04-30 14:40:39+00:00,Mertbahceci89,Şansa bak çok güzel bi grafik gördüm ne var ne yok satıp o hisseye giricektim ki paraşütsüz indik allahtan nakitte yakalandık #bist100
2018-04-30 14:38:43+00:00,KayaSelcuk83,#bist100 tecavüze uğruyoruz. fuck!
2018-04-30 14:37:08+00:00,abaybekircan,Vay babanın agzına... #bist100
2018-04-30 14:36:56+00:00,greensermaye,"2 martta yaptığım açıklamaya hala itiraz eden varsa buyursun.
#sasa #krdmd #krdma #vestel #garan #bist100 #xu100 #zoren #petkm #eregl #thyao #asels 
Burada hisse bazlı konuşmuyorum yani şu hisse çıkacak bu hisse düşecek demiyorum endeksten bahsediyorum. https://t.co/90xygWbyB7"
2018-04-30 14:34:01+00:00,goddesfortuna,#bist #bist100 #merko #sanel Bugün de kaybettik çok şükür..
2018-04-30 14:28:54+00:00,gezenhisse,"uyarı yaptığımız yer ve son görüntü 
#bist100 #xu100 https://t.co/kMY9ezmjd6"
2018-04-30 14:27:15+00:00,halukcanberk,"#endeks #borsa #hisse #bist100 
SAAT 17.25 İTİBARİ İLE ;
NET ALICILAR &amp; NET SATICILAR
(EN FAZLA ALIM  - SATIM YAPAN İLK 5 KURUM)
FARK ; 43 Milyon TL ile SATICILAR lehine https://t.co/XpYyJVrS7r"
2018-04-30 14:27:09+00:00,UNER_BAYRAM01,#bist100 ne oluyor fb küme mi düştü. 😣😣😣
