Date,User,Tweet
2020-10-31 18:26:11+00:00,ErcinErgul,@yakupekenoglu #qnbfb ve #jants
2020-10-31 16:02:52+00:00,teknolojikolik,#ECILC #TSPOR #SASA #CEMAS #IEYHO #AVHOL #ALKIM #TEKTU #ECILC #MMCAS #BIMAS #SISE #SODA #TAVHL #TCELL #THYAO #TKFEN #TRKCM #TSKB #TTKOM #TUPRS #AKENR #MEGAP #IDGYO #QNBFB #IDEAS #DGATE #ADEL #TAVHL #BEYAZ #TRGYO #ALBRK #SNKRN #BAGFS #GARFA #KPHOL #EGCYO #RALYH #ATSYH #PRZMA #
2020-10-31 09:02:03+00:00,menkulanalisti,Ekim ayında hisse senetleri (TEK TEK) yüzde kaç yükseldi/düştü? Hangi sektör en çok yükseldi/düştü? Buyursunlar :) https://t.co/BnkLhEk2cL #glyho #orma #uzerb #cmbtn #nibas #karel #ostim #karsn #toaso #cemas #mipaz #isgsy #sanfm #cemts #aefes #euyo #asuzu #selec #egpro #qnbfb
2020-10-30 20:31:24+00:00,menkulanalisti,"Ekim ayında hisseler (tek tek) yüzde kaç yükseldi/düştü? Hangi sektör en çok yükseldi/düştü? Buyursunlar :) https://t.co/BnkLhEk2cL #PETUN #PGSUS #PINSU #PKENT 
#PNSUT #POLHO #PRKME #PRZMA #QNBFB #RALYH #RAYSG #RHEAG #RTALB #RYGYO #RYSAS #SAFKR #SAHOL #SANFM #SARKY #SASA #SAYAS"
2020-10-30 12:33:00+00:00,teknolojikolik,"#XBANK #VAKBN #YKBNK 
#AKBNK #ALBRK #GARAN #HALKB #ICBCT #ISCTR #KLNMA #QNBFB #SKBNK #TSKB #YKBNK"
2020-10-30 08:46:12+00:00,hibyahaberajans,"3Ç20 BİST Şirket karları
https://t.co/m0HpD3ixfl
#CRFSA
#CEMTS
#GARFA
#TTRAK
#FROTO
#QNBFL
#TOASO
#AKGRT
#ATLAS
#YKBNK
#AVISA
#PRKAB
#FMIZP
#GMYO
#KRGYO
#TATGD
#ALGYO
#KNFRT
#VAKFN
#EUHOL
#HEKTS
#AKBNK
#ANHYT
#BIZIM
#GOZDE
#ISGSY
#TSKB
#TSGYO
#GARAN
#MTRYO
#OTKAR
#QNBFB
#VKGYO"
2020-10-30 08:45:58+00:00,hibyanewsagency,"3Ç20 BİST Şirket karları
https://t.co/xoakQpeHln
#CRFSA
#CEMTS
#GARFA
#TTRAK
#FROTO
#QNBFL
#TOASO
#AKGRT
#ATLAS
#YKBNK
#AVISA
#PRKAB
#FMIZP
#GMYO
#KRGYO
#TATGD
#ALGYO
#KNFRT
#VAKFN
#EUHOL
#HEKTS
#AKBNK
#ANHYT
#BIZIM
#GOZDE
#ISGSY
#TSKB
#TSGYO
#GARAN
#MTRYO
#OTKAR
#QNBFB
#VKGYO"
2020-10-29 13:49:17+00:00,bekirkambay,@Dr_Arslan_SMMM QnbFB çıkartıldıktan sonra bakmak daha doğru olmazmi? 235 milyar piyasa değeri ve %0.12 halka açıklık oranı var.
2020-10-29 10:35:50+00:00,borsac_amator,#QNBFL &amp; #QNBFB TEKNİK ANALİZ ( 29/10/2020 ) https://t.co/Z3PdiEz1S5 @YouTube aracılığıyla
2020-10-28 22:41:34+00:00,hibyanewsagency,"3Ç20 BİST Şirket Karları
https://t.co/Qo4VSJGdVl
#LOGO
#SILVR
#ACSEL
#CRFSA
#CEMTS
#GARFA
#TTRAK
#FROTO
#QNBFL
#TOASO
#AKGRT
#ATLAS
#YKBNK
#AVISA
#PRKAB
#FMIZP
#KRGYO
#TATGD
#ALGYO
#KNFRT
#VAKFN
#GOZDE
#ISGSY
#TSKB
#TSGYO
#GARAN
#MTRYO
#OTKAR
#QNBFB
#GMYO
#VKGYO
#VESBE"
2020-10-28 21:29:31+00:00,sabri_akin,@EntelSayko Qnbfb&amp;Qnbfl - Rygyo 👍 Algyo sattım takipteyim..
2020-10-28 16:17:49+00:00,hibyanewsagency,"Piyasadan haberler
https://t.co/c3NYG2MyIQ
#ADEL
#AKGRT
#ALGYO
#ALMAD
#BMELK
#CEMTS
#FMIZP
#FROTO
#HALKB
#IEYHO 
#CEMAS
#ITTFH
#KCHOL
#KONTR
#KRSTL
#OTKAR
#QNBFB
#ROYAL
#SASA
#SAYAS
#TATGD
#TMSN
#TOASO
#TTRAK
#TUPRS
#VESTL
#VESBE
#VKGYO 
#VAKBN
#YKBNK
#SISE
#HEKTS
#AVISA"
2020-10-28 07:23:30+00:00,hibyahaberajans,"3Ç20 BİST Şirket Karları
https://t.co/yA2HDXFHzx
#LOGO
#SILVR
#ACSEL
#CRFSA
#CEMTS
#GARFA
#TTRAK
#FROTO
#QNBFL
#TOASO
#AKGRT
#ATLAS
#YKBNK
#AVISA
#PRKAB
#FMIZP
#KRGYO
#TATGD
#ALGYO
#KNFRT
#VAKFN
#GOZDE
#ISGSY
#TSKB
#TSGYO
#GARAN
#MTRYO
#OTKAR
#QNBFB
#GMYO
#VKGYO
#VESBE"
2020-10-28 07:22:59+00:00,hibyanewsagency,"3Ç20 BİST Şirket Karları
https://t.co/rUxMTiOJes
#LOGO
#SILVR
#ACSEL
#CRFSA
#CEMTS
#GARFA
#TTRAK
#FROTO
#QNBFL
#TOASO
#AKGRT
#ATLAS
#YKBNK
#AVISA
#PRKAB
#FMIZP
#KRGYO
#TATGD
#ALGYO
#KNFRT
#VAKFN
#GOZDE
#ISGSY
#TSKB
#TSGYO
#GARAN
#MTRYO
#OTKAR
#QNBFB
#GMYO
#VKGYO
#VESBE"
2020-10-28 06:41:12+00:00,teknolojikolik,#pgsus #pinsu #pkart #pkent #pnsut #polho #poltk #prkab #prkme #przma #psdtc #qnbfb #qnbfl #ralyh #raysg #rheag #rodrg #rtalb #rygyo #rysas #safkr #sahol #samat #sanel #sanfm #sanko #sarky #sasa #sayas #sekfk
2020-10-28 06:15:59+00:00,teknolojikolik,QNB FİNANSBANK 2020 YILI 9 AYLIK KONSOLİDE OLMAYAN NET DÖNEM KARI 1.835.824.000 TL (ÖNCEKİ 1.959.959.000 TL ) #Qnbfb
2020-10-27 20:44:55+00:00,CenkErd07643186,"@PiyasaRehberim Haftanın Hisseleri;

#Ecilc 

#Selec

#Zoren

#İsfin 

#Pengd

Yatırım Tavsiyesi Değildir...

Takipte Kalın😉

#PiyasaRehberi #BorsacıAdam

#Xu100 #Dolar  #Halkb #Thyao #Garan #Asels #Flap #Cemas #Adese #Pgsus #Ittfh #Krstl #Zoren #Odas #Oyayo #Denge #Qnbfb #Icbct #Snkron #Aghol"
2020-10-27 19:44:24+00:00,stocksenses,#glyho dan artik guzel bir tepki bekliyorum hislerim bu yonde yarin bunu da takipe alacagim. Yaninda #rysas #tknsa #ardyz #hubvc #yesil #qnbfb #alctl #ittfh #pengd #dyoby #mavi #deras takipimde olacak hissler.
2020-10-27 17:05:44+00:00,Zeynelhuseyin27,https://t.co/yDgbjYkvR1 #pınsu #pkart #pkent #pnsut #polho #poltk #prkab #prkme #przma #psdtc #qnbfb #qnbfl #ralyh #raysg #rheag #rodrg #royal #rtalb #rygyo #rysas #safkr #sahol #samat #sanel #sanfm #sanko #sarky #sasa #sayas #sekfk #sekur #selec #selgd #serve #seykm #sılvr
2020-10-27 15:38:36+00:00,investikscom,"QNBFB | QNB Finansbank 2020/9 finansal tabloları açıklandı!

#qnbfb #bist"
2020-10-27 15:22:47+00:00,MatriksB,"KAP: #QNBFB QNB FİNANSBANK A.Ş. Kar veya Zarar Tablosu:
Solo
https://t.co/LCJKy6uQls"
2020-10-27 15:20:03+00:00,TELATBEK,#qnbfb. https://t.co/kLMvKMmEAI
2020-10-27 15:15:35+00:00,fintables,"$QNBFB 2020/9 finansal tabloları açıklandı. 

 Detaylı analiz için: https://t.co/k7Ht7I2HPR #QNBFB https://t.co/SFFg2qQpW0"
2020-10-27 09:40:36+00:00,mturkerakanlar,"Piyasadan haberler
https://t.co/3OF5xMNTnA
#ADEL
#AKGRT
#ALGYO
#ALMAD
#BMELK
#CEMTS
#FMIZP
#FROTO
#HALKB
#IEYHO 
#CEMAS
#ITTFH
#KCHOL
#KONTR
#KRSTL
#OTKAR
#QNBFB
#ROYAL
#SASA
#SAYAS
#TATGD
#TMSN
#TOASO
#TTRAK
#TUPRS
#VESTL
#VESBE
#VKGYO 
#VAKBN
#YKBNK
#SISE
#HEKTS
#AVISA"
2020-10-27 07:59:27+00:00,hibyahaberajans,"Şirket haberleri
https://t.co/8xTMO1UQYe
#ALMAD
#AVISA
#BMELK
#EUYO
#FROTO
#GEDIK
#HALKB
#JCR
#HEKTS
#IDEAS
#INFO
#IEYHO
#CEMAS
#KRSTL
#KOZAL
#TMSF
#KONTR
#OTKAR
#QNBFB
#SEYKM
#TUPRS
#ROYAL
#SASA
#SAYAS
#TTRAK
#TMSN
#VESTL
#VESBE
#VKGYO
#VAKBN
#DARDL
#ENKAI
#PAPIL
#MARTI
#NTHOL"
2020-10-27 07:58:54+00:00,hibyanewsagency,"Şirket haberleri
https://t.co/2XXKmQdBZJ
#ALMAD
#AVISA
#BMELK
#EUYO
#FROTO
#GEDIK
#HALKB
#JCR
#HEKTS
#IDEAS
#INFO
#IEYHO
#CEMAS
#KRSTL
#KOZAL
#TMSF
#KONTR
#OTKAR
#QNBFB
#SEYKM
#TUPRS
#ROYAL
#SASA
#SAYAS
#TTRAK
#TMSN
#VESTL
#VESBE
#VKGYO
#VAKBN
#DARDL
#ENKAI
#PAPIL
#MARTI
#NTHOL"
2020-10-27 06:51:22+00:00,hibyahaberajans,"Piyasadan haberler
https://t.co/dNf9yWR03E
#ADEL
#AKGRT
#ALGYO
#ALMAD
#BMELK
#CEMTS
#FMIZP
#FROTO
#HALKB
#IEYHO 
#CEMAS
#ITTFH
#KCHOL
#KONTR
#KRSTL
#OTKAR
#QNBFB
#ROYAL
#SASA
#SAYAS
#TATGD
#TMSN
#TOASO
#TTRAK
#TUPRS
#VESTL
#VESBE
#VKGYO 
#VAKBN
#YKBNK
#SISE
#HEKTS
#AVISA"
2020-10-27 06:50:47+00:00,hibyanewsagency,"Piyasadan haberler
https://t.co/c3NYG349Ao
#ADEL
#AKGRT
#ALGYO
#ALMAD
#BMELK
#CEMTS
#FMIZP
#FROTO
#HALKB
#IEYHO 
#CEMAS
#ITTFH
#KCHOL
#KONTR
#KRSTL
#OTKAR
#QNBFB
#ROYAL
#SASA
#SAYAS
#TATGD
#TMSN
#TOASO
#TTRAK
#TUPRS
#VESTL
#VESBE
#VKGYO 
#VAKBN
#YKBNK
#SISE
#HEKTS
#AVISA"
2020-10-27 06:10:08+00:00,teknolojikolik,QNB FİNANS FİNANSAL KİRALAMA 2020 YILI 9 AYLIK KONSOLİDE OLMAYAN NET DÖNEM KARI 106.419.000 TL (ÖNCEKİ 76.877.000 TL ) #QNBFB
2020-10-27 05:32:00+00:00,hgvtrade,"18. HESAPLAMA LİSTESİ
 
https://t.co/arGG2QKNL8

Analizler yatırım tavsiyesi değildir. 
SPK KURALLARINA UYUN
#hgvtrade #borsa #hisse #BorsaIstanbul 
#alcar
#tborg
#formt
#marka
#rheag
#avisa
#mepet
#avtur
#megap
#acsel
#clebi
#maalt
#bera
#bossa
#qnbfb https://t.co/ufNfLS8w97"
2020-10-26 15:49:14+00:00,teknolojikolik,"#XBANK BANKALAR ⚡⚡⚡
#AKBNK #ALBRK #GARAN #HALKB #ICBCT #ISCTR #KLNMA #QNBFB #SKBNK #TSKB #YKBNK #VAKBN #YKBNK https://t.co/0DeC99KwDQ"
2020-10-26 12:24:20+00:00,hibyanewsagency,"Hemenal Finansman A.Ş'nin satışı

https://t.co/2KA2iQvYbB

#BIST100Sirketler #bist100 #bist #BORSA 
#Pazartesi #FIN #QNBFB"
2020-10-26 10:14:51+00:00,teknolojikolik,"#BİST30 #Covid19 #XBANK 
#AKBNK #ALBRK #GARAN #HALKB #ICBCT #ISCTR #KLNMA #QNBFB #SKBNK #TSKB #YKBNK #AKENR #AKSEN #AKSUE #AYEN #ENJSA #NATEN #ODAS #ZOREN #İPEKE #TUPRS #PETKM #ESEN #ODAS #BMELK"
2020-10-26 05:25:00+00:00,hgvtrade,"18. HESAPLAMA LİSTESİ
 
https://t.co/arGG2QtcTA

Analizler yatırım tavsiyesi değildir. 
SPK KURALLARINA UYUN
#hgvtrade #borsa #hisse #BorsaIstanbul 
#atlas
#maalt
#megap
#sarky
#hatek
#izfas
#akcns
#rheag
#gsdde
#arena
#bossa
#egser
#knfrt
#alcar
#qnbfb https://t.co/JNG8pAu9VO"
2020-10-25 22:43:48+00:00,CemalX9,"Aşağıdaki beklentimde bir değişiklik yok. Yılın kalan günlerinde sağlam limanlar lâzım. Aşağıdakilere güveniyorum, takip ediyorum. Sabırlıyım, azimliyim. 
#arclk #eczyt #SAHOL #tskb
👇
#ISCTR #QNBFB #ykbnk  #TTRAK #TOASO #USAK #KARSAN #HEKTS  #PETUN #ccola #banvt #kervt  #ecilc https://t.co/RzxBCh1C5b"
2020-10-25 21:07:48+00:00,harunmrcmk,@askidaanaliz #qnbfb ve #qnbfl yorumu alamadık hocam çok sordum ama görmediniz mi?
2020-10-25 18:45:12+00:00,AlfaYatirim,"https://t.co/phBntkSRjG

#bist100 #BIST30  #dolar
 #tactr #klnma #Smart #qnbfl #Qnbfb #HUBVC #rysas #thyao   #iztar  #ESCOM #GUSGR #OYAYO #snkrn #YUNSA #PGSUS #THYAO #glyho"
2020-10-25 16:23:56+00:00,hiakkaya,"Tarama Listesi ..///GÜNLÜK 

#aksa #btcım #burce #cemts #dnısı #dohol #eregl #ersu #etilr #glyrh #golts #ıntem #ısdmr #ızmdc #lkmnh #netas #ozdrn #petun #pnsut #qnbfb #qnbfl #rodrg #rtalb #ufuk #yonga 

#bist100 #viop #xauusd #usdtry #hiakkaya https://t.co/oBbby4kDNe"
2020-10-24 19:04:38+00:00,teknolojikolik,"#XBANK BANKALAR ⚡⚡⚡
#AKBNK #ALBRK #GARAN #HALKB #ICBCT #ISCTR #KLNMA #QNBFB #SKBNK #TSKB #YKBNK #AKENR #AKSEN #AKSUE #AYEN #ENJSA #NATEN #ODAS #ZOREN #İPEKE #TUPRS #PETKM #ESEN #ODAS #BMELK"
2020-10-24 16:24:06+00:00,BorsacYapay,"#QNBFB hissesi fiyatının sosyal ağlarda atılan mesajlar ile etkileşimi.
Diğer hisselere ulaşmak için tıklayın;
 https://t.co/8XUTfCJfth https://t.co/ImGN7GsN0t"
2020-10-24 13:49:33+00:00,SertacNc,@DevreKesici #Qnbfb
2020-10-23 14:21:41+00:00,hibyanewsagency,"Borsada hak kullanım ödemeleri
https://t.co/bUW7ACZEJE

#BIST100Sirketler  #bist100 #bist #BORSA 
#Cuma #AKTIF #AKTVK #BRKT #DENFA #DENVA #ORFIN #QNBFB #SEKFK #HALKB #TUPRS #VAKBN #YATVK #YKBNK #ZOREN"
2020-10-23 12:26:32+00:00,stefmir,"@trendfx_damla Damla hanım, qnbfb nin 188 civarına fiyatlanması nasıl olacak peki. bedelsiz, bedelli yada halka arz ile mi?"
2020-10-23 08:40:00+00:00,hgvtrade,"20. HESAPLAMA LİSTESİ
 
https://t.co/arGG2QKNL8

Analizler yatırım tavsiyesi değildir. 
SPK KURALLARINA UYUN
#hgvtrade #borsa #hisse #BorsaIstanbul 
#ulas
#arsan
#deras
#tgsas
#celha
#tborg
#blcyt
#lidfa
#qnbfb
#sayas
#crfsa
#euyo
#tsgyo
#dokta
#sanko https://t.co/uqLPwydkQ7"
2020-10-22 20:03:01+00:00,42BZKR42,@ArtFugi @MehmetE03342036 #QNBFB
2020-10-22 18:46:11+00:00,42BZKR42,@borsa_turk Ustam rica etsem birde Qnbfb bakabilirmisiniz?
2020-10-22 18:32:42+00:00,GulcinEdisss,#Qnbfl &amp; #Qnbfb ah bi kap gelse şunlara neler olacak neler.. YTD.
2020-10-22 11:01:01+00:00,drsehernukleer,@borsaanalist2 #klnma ve #qnbfb hocam lütfen 🙏🏻🙏🏻
2020-10-22 07:35:58+00:00,stefmir,"@trendfx_damla Damla Hanım merhaba, qnbfb %5 halka açıklık oranına çıkmak için nasıl bir yol izler sizce ? bu durum hisse fiyatını nasıl etkiler? teşekkürler"
2020-10-22 06:15:00+00:00,hgvtrade,"21. HESAPLAMA LİSTESİ
 
https://t.co/arGG2QKNL8

Analizler yatırım tavsiyesi değildir. 
SPK KURALLARINA UYUN
#hgvtrade #borsa #hisse #BorsaIstanbul 
#alcar
#vking
#blcyt
#poltk
#tlman
#knfrt
#ayces
#desa
#durdo
#luksk
#bryat
#qnbfb
#acsel
#izfas
#idgyo https://t.co/C8WhKFCv52"
2020-10-21 18:46:17+00:00,prestijborsa,yıldızlı takiplerim için #oylum #ozbal #ozgyo #ozkgy #ozrdn #pagyo #papil #parsn #pegyo #pekgy #pengd #petkm #petun #pgsus #pinsu #pkart #pkent #pnsut #polho #poltk #prkab #prkme #przma #psdtc #qnbfb #qnbfl #ralyh #raysg #rheag #rodrg https://t.co/aCDPm2yMpv
2020-10-21 16:36:37+00:00,borsac_amator,#QNBFL &amp; #QNBFB TEKNİK ANALİZ ( 21/10/2020 ) https://t.co/WgG3e1CnQh @YouTube aracılığıyla
2020-10-21 15:16:17+00:00,SefaYildiz2,"#qnbfb #qnbfl hareketleri sert olur. Ytd.

#bist100 https://t.co/UnGzyzgQIx"
2020-10-21 11:09:25+00:00,BuketFr,@trendfx_damla Qnbfb beklentin nedir
2020-10-21 08:36:26+00:00,dmmlgvn,"@LEONE_10 hesaplama yapın şu andaki fiili dolaşım oranı üzerinden.. benim ilk hedef yerim 98-100 arası qnbfb'de
poip de kalacağını düşünmüyorum şahsi fikrim..."
2020-10-21 08:05:00+00:00,kubilayagmur,"🚀🚀🚀
#klnma
#seykm
#qnbfb
#ozgyo
Garip seyler oluyor bakalim neler olacak 🚀🚀🚀"
2020-10-20 21:20:34+00:00,ronatlii,@erendoruk61 Qnbfb?
2020-10-20 20:13:05+00:00,CemalX9,"Bilançosu iyi gelecek onlarca şirket olabilir, ben sadece ilgilendiklerimden birkaçını paylaşıyorum. Bilançosuna güvendiğim şirketler 👇

Bankacılık: #ISCTR #QNBFB #ykbnk 
Sanayi: #TTRAK #TOASO #USAK #KARSAN #HEKTS #hektas 
Gıda: #PETUN #ccola #banvt #kervt 
İlaç: #ecilc"
2020-10-20 19:45:51+00:00,42BZKR42,@hiakkaya QNBFB için ilk hedef nedir acaba burda 🤔
