Date,User,Tweet
2022-04-30 23:00:29+00:00,hisseneoldu,"⏰ 02:00  
📊 THYAO =  ₺ 
#thyao #borsa #bist100"
2022-04-30 22:00:29+00:00,hisseneoldu,"⏰ 01:00  
📊 THYAO =  ₺ 
#thyao #borsa #bist100"
2022-04-30 21:49:04+00:00,Alirizabilgin61,#THYAO 44 lerde kanal direnci var 39 stopla izlenebilir RSİ ve MACD al da @TradingView: https://t.co/SVTCv5dlE9
2022-04-30 21:47:27+00:00,ArabeskBorsaci,"Bu işin mimarı olan @zknflz hocamın bilanço değerleme sistemini excelde liste haline getirdim. Faydalı olması dileğiyle...

#angen #cemts #egpro #egser #enjsa #eregli #froto #goody #gwind #hekts #ınfo #ısdmr #jants #otkar #tatgd #thyao #ttkom #yunsa https://t.co/3BgPnRjDIb"
2022-04-30 21:30:34+00:00,azzkcmz,#thyao son 1 yıldaki yabancı para pozisyonundaki değişim. Rüzgar arkasından esiyor. https://t.co/n10m7r1MLY
2022-04-30 21:19:07+00:00,azzkcmz,"29 Nisan'da açığa satış yapılan ilk 5 hisse:
#thyao #ekgyo #akbnk #garan #eregl https://t.co/QjizUcnPsq"
2022-04-30 21:06:26+00:00,Esat6635,#Thyao ulan seni erken satan elime tüküreyim. https://t.co/B3QE3PrTei
2022-04-30 21:00:28+00:00,hisseneoldu,"⏰ 00:00  
📊 THYAO =  ₺ 
#thyao #borsa #bist100"
2022-04-30 20:48:50+00:00,orali48,"#tavhl
#thyao
Ege ve Akdeniz’de bayram tatili hareketliliği  https://t.co/tcHiJwULKo"
2022-04-30 20:24:13+00:00,modernnkaragoz,Bazen uzun vade hisse seçerken sadece pd/dd ve f/k sına bakıyorum geçen bilanço döneminde bu pd/dd ri #thyao da vardı endeksi sıkıntılı bulduğum için almadım kağıt dörde katladı. İlk çeyrekte zarar getirse de şansımı #gozde den yana kullanıyorum elbet hakkettiği piyasa değerini https://t.co/hkXkHVxIn8
