Date,User,Tweet
2013-10-31 20:36:15+00:00,selcuksuzer,@BloombergHT @barisesen @muratsagman bist100 85000 i bu yıl dener mi ?@LaGataAmbar
2013-10-31 17:28:03+00:00,yavuzpasaoglu,#bist100 #VİOP bu vade sonuda gecen vadede ki gibi olumlu kapanis bekleyen arkadaslari gozlerinden optuler. http://t.co/DLx6GkV7Ub
2013-10-31 15:20:46+00:00,marin350,#bıst100 sabah belirtmiştik yön aşağı diye. Bundan sonra ne olur.? Aşağıda 76.414 boşluğu doldurmak isteyebilir.
2013-10-31 14:27:44+00:00,goksarpos,Bist100 de destek noktaları 75.900 civarı.Düzeltme bu seviyeye kadar sürebilir.
2013-10-31 10:34:20+00:00,xcfg,#bist100 son 10 yilda gecen sene ve 2005 haric bist hep eksi kapatmis. aralik ayinda ise tersi durum soz konusu.. http://t.co/zRxNZDn1WF
2013-10-31 08:16:11+00:00,bilgeanalist,==&gt; #bist100'de elliot sayımımda (X) dalgasının bitip bitmediği şüpheli
2013-10-31 08:14:44+00:00,bilgeanalist,#bist100 de fiyat anlamlı bir şekilde elliot analizim yönüne dönerse o zaman elliot sayımını ön plana almalıyız. zaten==&gt;
2013-10-31 08:09:35+00:00,osmselc,"Bist100 77,850'de şimdilik tepki vermek istiyor.Bu noktaya kadar gelmişken 77,850 / 76,414 boşluğunu almak isteyebilir."
2013-10-31 07:57:22+00:00,bilgeanalist,==&gt;iyi bir fırsatı kaçırmamıza da sebeb olabilir.Bu nedenle #bist100 de teknik analize bu günlerde daha fazla önem veriyorum.
2013-10-31 07:50:57+00:00,bilgeanalist,Daha önemli olan şu: #bist100 de gidişata göre elliot sayımımızın geçerli olup olmadığına bakacağız. çünkü normal şeyler söylemiyor==&gt;
2013-10-31 07:41:51+00:00,bilgeanalist,#bist100'de ise blogdaki son teknik analizime göre bir hareket tarzı görüntüsü var.Yani kısa vadede gösterdiğim boşlukta sıkışma
2013-10-31 07:39:22+00:00,bilgeanalist,Gidişata göre #bist100 ve #usdtl'nin daha ileri vadede yönünün değişip değişmediğine bakacağız.Usdtl'de ilk hedef 2.05 olabilir.
2013-10-31 07:35:48+00:00,bilgeanalist,Bir sürpriz olmazsa en azından kısa vade için #bist100'ün aşağı; #usdtl'nin yukarı seyredeceğini düşünüyorum. ==&gt;
