Date,User,Tweet
2018-10-31 06:32:30+00:00,borsatilkisi,borsa tilkisi tepki verecek hisseler tarama sonucu ytd #polho #pagyo #qnbfb #tactr https://t.co/Pzk0yL0Lbs
2018-10-30 07:39:48+00:00,borsagundem,QNBFB: Karı yüzde 40 arttı #QNBFB - https://t.co/mXE659yYPy https://t.co/Lm63Zi8OWv
2018-10-27 19:51:18+00:00,hisseyorumlari,#QNBFB 3. çeyrekte 9 aylığından daha iyi net kar https://t.co/SgoONkl2oE
2018-10-26 19:09:33+00:00,hisseco,QNB Finansbank 2018 9 aylık bilanço analizi https://t.co/haYCr10Pbo #QNBFB
2018-10-26 16:19:09+00:00,finansgundemcom,"QNB Finansbank'tan 1,7 milyar TL net kar #QNBFB - https://t.co/Y7z6auYxVn https://t.co/ULGfq7hlRH"
2018-10-26 15:50:28+00:00,MatriksHaber,QNBFB Konsolide 2018/9 Aylık DÖNEM NET KARI VEYA ZARARI: 1901258000 Grubun Karı (Zararı): 1900702000 #QNBFB
2018-10-26 05:12:55+00:00,BorsaLab,#QNBFB #QNBFL #RYGYO #RYSAS #SAHOL #SKBNK #TSKB #TUCLK #ULAS #ULUUN #VAKBN #VAKFN #VESTL #YKBNK #ZOREN
2018-10-26 05:00:27+00:00,BorsaLab,#MARTI #MZHLD #OTKAR #OZBAL #PETKM #PSDTC #QNBFB #QNBFL #RYSAS #SAHOL #SEKFK #TKNSA #ULKER #ULUUN #VAKBN #VAKFN #YKBNK #YUNSA #ZOREN
2018-10-22 11:11:25+00:00,majidefarda,qnbfb g1 - #QNBFB grafiği https://t.co/Wu48004l8g
2018-10-17 17:09:48+00:00,hisseco,Bankaların finansalları https://t.co/vIsenIK2B1 #AKBNK #ALBRK #deniz #GARAN #HALKB #icbct #isctr #KLNMA #QNBFB #SKBNK #TSKB #VAKBN #YKBNK
2018-10-16 15:21:24+00:00,cagatayozer,"Sabah tahmin ettiğim gibi, #bist100 bugün kar satışlarından sonra toparlandı; yükseldi ve sonra biraz düşerek eksi 164 puanla kapattı. Söylediğim kağıtların hemen hemen hepsi, bugün iyi trade imkanı verdi ve alıcısına kazandırdı. Sadece tborg ve qnbfb dar aralıkta hareket etti."
2018-10-16 06:32:37+00:00,cagatayozer,Yukarda söylediklerim haricinde; #Kfein #Qnbfb #Kchol #Egeen #Enjsa 'yı da trade amaçlı takip edebilirsiniz.
2018-10-10 22:44:57+00:00,dosttime,İmam ossurursa cemaat sıçarmış diye buna derler yarın IMKB borsa cortingen ştrayze #xu100 #bist100 #usdtry #eurtry #gbp #xbank #akbnk #garan #halkb #tskb #ykbnk #vakbn #skbnk #qnbfb #isctr #kozal #icbct #sasa #soda #sise #bimas #dgate #ccola  #thyao   #petkm #tuprs #ttkom  #dohol https://t.co/IhJr94wNCC
2018-10-10 08:38:25+00:00,abormen,halka açıklığı az/çok ilk 30 şirket #hisse #borsa #usdtry #ekonomi #dolar #asels #petkm #tuprs #halkb #garan #arclk #sasa #krdmd #vakbn #vestl #akbnk #thyao #isctr #sasa #kozal #kozaa #ipeke #klnma #avgyo #euyo #rheag #kuyas #kent #vesbe #qnbfb #deniz #dgzte #crfsa #snpam #sonme https://t.co/Bx7NsJ1S7A
2018-10-09 14:11:38+00:00,saruhan2015,@borsa_radar Qnbfb kalkinma gibi olurmu
2018-10-09 08:59:24+00:00,EmirDRBAZ,@borsarecetesi hocam qnbfb ne düşünüyorsunuz
2018-10-09 08:42:24+00:00,EmirDRBAZ,@borsa_radar Qnbfb hakkında görüşünüz nedir ?
2018-10-06 06:56:15+00:00,BorsaLab,Net Karda En Büyük 13 Banka: #GARAN #ISCTR #AKBNK #YKBNK #VAKBN #HALKB #DENIZ #QNBFB #TEB #TSKB #ALBRK #SKBNK #ICBCT #netkar https://t.co/jcTflpENy6
2018-10-06 06:53:31+00:00,BorsaLab,Aktiflerde en büyük 13 banka: #ISCTR #GARAN #HALKB #AKBNK #YKBNK #VAKBN #QNBFB #DENIZ #TEB #ALBRK #SKBNK #SKBNK #ICBCT https://t.co/LAdwt7MYad
2018-10-05 15:33:49+00:00,hisseco,"#QNBFB bugün açığa satılan lot adeti/fiili dolaşımdaki lot adeti oranı %18,28."
2018-10-05 08:42:08+00:00,Borsacacom,"#qnbfb sistemimizde 5.25 seviyesinden beri Pozitif Sinyal üretiyor. 

Güncel: 5.54 -  %14 https://t.co/UwcUXj8qIi"
2018-10-02 08:05:59+00:00,mert_mbb,"Bankaların Çeyreklik Bazda Sermaye Yeterlilik Oranları

#AKBNK #ALBRK #DENIZ #GARAN #ICBCT #ISCTR #QNBFB #SKBNK #HALKB #KLNMA #TSKB #VAKBN #YKBNK https://t.co/nov6Hz1mUt"
2018-09-24 15:45:13+00:00,hisseco,Bankaların finansalları https://t.co/vIsenIK2B1 #AKBNK #ALBRK #deniz #GARAN #HALKB #icbct #isctr #KLNMA #QNBFB #SKBNK #TSKB #VAKBN #YKBNK
2018-09-24 11:08:53+00:00,eskici_kilic,"Endeks yakında 100 binleri aşar, banka hisseleri dolmaya başladı. Herkese bol kazançlar #borsa #asels #THYAO #PETKM #ZOREN #HALKB #IZMDC #KAREL #ISGYO #KARTN #PGSUS #QNBFB #IPEKE #KCHOL #ISDMR #KAPLM #KIPA #KARSN #KENT #KLGYO #KLMSN #KORDS #NUGYO #KRDMD #NTHOL #ODAS #PENGD #POLHO https://t.co/lh2MVlBxrV"
2018-09-21 12:45:54+00:00,jackjones1905,"@qnbfbdinliyor QNB Finansbank müşterisiyim,kredi aidatı kesintisi yapılmış.Diğer bankalarda bu kesinti mevcut olmadığı halde,QNBfb  kartımı kullanmayı tercih ediyordum"
2018-09-14 19:32:05+00:00,hisseco,Bankaların finansalları https://t.co/vIsenIK2B1 #AKBNK #ALBRK #deniz #GARAN #HALKB #icbct #isctr #KLNMA #QNBFB #SKBNK #TSKB #VAKBN #YKBNK
2018-09-13 15:01:50+00:00,amanaguan,"Are you banka 😀😀

#garan #akbnk önderliğinde umariz dibi de yakalamisizdir

#xbank #halkb #vakbn #skbnk #ykbnk #akbnk #albrk #deniz #icbct  #isctr #qnbfb #tskb #klnma https://t.co/lYn7E5W9X2"
2018-09-13 01:02:49+00:00,amanaguan,"Aynı görüntüyü #xbank bankalar haftalık grafikte de görebilirsiniz. Trend nereden geliyor? 2008 den.
Önümüzde  daha kotu bi kriz ortamı var mi? diplere yaklaştık mi?

#garan #halkb #vakbn #skbnk #ykbnk #akbnk #albrk #deniz #icbct  #isctr #qnbfb #tskb #klnma https://t.co/9tPwCeywDl"
2018-09-10 13:06:02+00:00,erdem_kulu,Müşteri hizmetlerinize kaybettiğim kartim için bile ulaşamıyorum bu nasıl bankacılık !!!?? @qnbfinansbank @qnbfbdinliyor #finansbank #Qnbfb
2018-09-07 07:29:32+00:00,sadikMazanoglu,"Piyasa değeri 10 milyar tl üzeri olan hisseler;
#EREGL #KCHOL #TUPRS #ASELS #ENKAI #GARAN #ISDMR #THYAO #FROTO #TCELL #AKBNK #BIMAS #QNBFB #ISCTR #DENIZ #SAHOL #YKBNK #SISE #AEFES #TTKOM #TAVHL #TOASO https://t.co/qswegZh7ji"
2018-09-06 06:50:06+00:00,SaadetCab,Mobbingci yönetici çalıştıran #Qnbfb #finansbank
2018-09-06 06:49:25+00:00,SaadetCab,@qnbfbdinliyor Dm den ilettim okunmadı bile kurumsal  yapınız baştan aşağı berbatsa demek #Qnbfb
2018-09-05 16:48:40+00:00,rebel_043,@Halil_BUHUR Saygıdeğer hocam kısa ve orta vadede QNBFB için görüşleriniz ve yorumlarınız nelerdir?
2018-09-05 06:13:06+00:00,SaadetCab,Personele şubede avazı çıktığı kadar bağıran yönetici kurumu #Qnbfb
2018-09-05 06:10:40+00:00,SaadetCab,Yatan insan kaynaklarına da keşke gmy bir el atsa da personel şikayetlerini dikkate almamak neymiş öğrenseler #qnbgroup #Qnbfb #finansbank
2018-09-05 06:09:26+00:00,SaadetCab,Hatta mahkeme kararı ile de netleşme aşamasında mobbingi olan bir müdür . Gerekçeli karar cok yakında çıkar? Benim bildiğim en az on personel şikayetini dile getirdi #Qnbfb
2018-09-05 06:08:05+00:00,SaadetCab,Aklıma gelmişken her saniye personele mobbing yapan bir müdür çalıştırmanızın dayanağı nedir? #Qnbfb
2018-09-03 21:32:27+00:00,BorsaLab,Piyasa Değeri 1 Milyar Doların Üzerinde Olan 31 Şirket #GARAN #AKBNK #QNBFB #ISCTR #DENIZ #YKBNK #VAKBN #HALKB #ENKAI #SISE #ARCLK #EREGL #ISDMR #SODA #EKGYO #KCHOL #SAHOL #TKFEN #AEFES #CCOLA #ASELS #KOZAL #FROTO #TOASO #BIMAS #TUPRS #PETKM #TCELL #TTKOM #THYAO #TAVHL #borsa https://t.co/v0nNi27knd
2018-09-03 14:15:02+00:00,MuzafferNkaya,@yukicell Bütün yazdıkların çıktı bi qnbfb çıkmadı yukarı hala seyrediyoruz
