Date,User,Tweet
2019-08-31 19:13:59+00:00,yilmazkacarr,#KCHOL #ULKER #THYAO #PGSUS #EKGYO #ARCLK https://t.co/Pu9SGE6bUe
2019-08-31 16:27:28+00:00,escoanaliz,Varant Özel: AKBNK ARCLK ASELS EKGYO EREGL GARAN HALKB ISCTR KCHOL KRDMD analizleri yayında! https://t.co/5cwbRXIGpC #akbnk #akbank #arclk #arcelik #asels #aselsan #ekgyo #eregl #eregli #garan #garanti #halkb #halkbank #isctr #kchol #kocholding #krdmd #kardemir
2019-08-31 14:04:46+00:00,kendimenotlar07,"#arsan #usdtry #kozal #kchol #garan #bist100 #akbnk #thyao #krdmd #eregl #petkm #tuprs #sasa #sahol #asels #gents
yukarıdaki videoyu şiddetle izlemenizi tavsiye ederim."
2019-08-31 12:40:50+00:00,kendimenotlar07,"#arsan #usdtry #kozal #kchol #garan #bist100 #akbnk #thyao #krdmd #eregl #petkm #tuprs #sasa #sahol #asels #gents

https://t.co/ctQTrZJ8ip"
2019-08-31 10:40:47+00:00,kendimenotlar07,"#arsan #usdtry #kozal #kchol #garan #bist100 #akbnk #thyao #krdmd #eregl #petkm #tuprs #sasa #sahol #asels #gents
krdmd
2008 yılında 0.49$ den 0.09 dolara kadar %75 e yakın değer kaybedip 4 yıl sonra 0.85 dolara çıkıyor.
benzer hareketi 2015 yılında yapıyor. 
düşüş olarak aynı.."
2019-08-31 10:31:27+00:00,kendimenotlar07,"#arsan #usdtry #kozal #kchol #garan #bist100 #akbnk #thyao #krdmd #eregl #petkm #tuprs #sasa #sahol #asels #gents

o zamana kadar çoook gerilerde kalır ama 
#asels  max 8 tl ye düşüp ordan 8 e katlarsa 64 tl gibi bir hedefi var 4 yıl sonrasına..."
2019-08-30 21:32:25+00:00,hyt_sn_gzl,#kchol #tavhl #toaso #sahol https://t.co/n8yNdbRZgf
2019-08-30 20:13:52+00:00,ParaTeorisi,"#kchol 

Mavinin üstü Pozitif.✅

Siyah aşağısı Negatif.❌ https://t.co/gIVY4Cpwhf"
2019-08-30 16:33:07+00:00,mekoker1,"#BORSA #AKBNK #GARAN #HALKB #ISCTR #VAKBN #YKBNK #ARCLK #EREGL #KOZAA #KOZAL #KRDMD #ASELS #ENJSA #PETKM #SISE #SODA #TUPRS #BIMAS #DOHOL #KCHOL #SAHOL #TKFEN #EKGYO #FROTO #TCELL #THYAO #TOASO #TTKOM 

Bist-30 Hisseleri alfabetik sırada teknik analizi

https://t.co/uIWUKU2Xcw"
2019-08-29 19:17:26+00:00,yatirim_rapor,"29.08 itibariyle pahalı-primli hisseler-3 https://t.co/kVcGUYH8NO

#sasa #skbnk #avod #parsn #garan #ittfh #cemas #gsray #verus #yatas #mavi #kords #kchol #toaso #ttkom #thyao #gubrf #isdmr #mgros #kozaa #tkfen"
2019-08-29 19:06:45+00:00,sessizolssst,#GRNYO #ipeke #ıztar #karsn #kartn #kchol #kervt #kozaa #kozal #krdmb #lkmnh #kozaa #maalt #garan #dgate #froto #durdo #egser #ekgyo #ttkom #edıp #IDGYO #tire #ykgyo #atlas #mtryo #krstl #şokta #thy #garan #akbnk #trcas #sngyo #oyayo #tskb #KAPLM #cemas https://t.co/8KbXWmCPwa
2019-08-29 18:51:02+00:00,sessizolssst,"BORSADA STOP NE DEMEK: UNUTMAYIN AZ ZARAR ÇOK ZARARDAN İYİDİR. STOPSUZ BORSA OLMAZ OLURSA SİZ BORSADA OLAMAZSINIZ 
#GRNYO
#ipeke #ıztar #karsn #kartn #kchol #kervt #kozaa #kozal #krdmb #lkmnh #kozaa #maalt #garan #dgate #froto #durdo #egser #ekgyo #ttkom"
2019-08-29 17:45:12+00:00,yatirimkredicom,"Açığa Satılan #GARAN #THYAO #PGSUS #ADESE #YKBNK #PETKM #ASELS #AKBNK #KRDMD #ISCTR #VAKBN #EKGYO #TUPRS #KOZAA #FENER #EREGL #KCHOL #TCELL #HALKB #VESTL #TIRE #BIMAS #CEMAS #GRNYO #PKART #TTKOM #GLYHO #NIBAS #IPEKE #ODAS #TRCAS #KERVT #OTKAR 

Link: https://t.co/gk2OjcgkDj"
2019-08-29 17:43:56+00:00,yatirimkredicom,"Para Giriş #GARAN #TCELL #ASELS #HALKB #VAKBN #PGSUS #TAVHL #SISE #EREGL #ARCLK #AKBNK #ODAS #EKGYO #VESTL #PETKM #KOZAA #KCHOL #KOZAL #CCOLA #AGHOL #GRNYO #BIMAS #USAK #BAGFS #AKSEN #ENJSA #KORDS #ASUZU #ULKER #FROTO #ISCTR #GOLTS #ICBCT #MGROS 

Link: https://t.co/Ir1I8OrI2Z"
2019-08-29 15:46:46+00:00,bilginy,#akbnk  #arclk #asels  #bimas #dohol  #ekgyo #enjsa  #eregl #froto #garan #halkb #isctr #kchol #kozaa #kozal #krdmd #petkm #pgsus #sahol #sise #soda #tavhl #tcell #thyao #tkfen #toaso #ttkom #tuprs #vakbn #ykbnk https://t.co/zc8I0bhaCs
2019-08-29 15:46:14+00:00,bilginy,#akbnk  #arclk #asels  #bimas #dohol  #ekgyo #enjsa  #eregl #froto #garan #halkb #isctr #kchol #kozaa #kozal #krdmd #petkm #pgsus #sahol #sise #soda #tavhl #tcell #thyao #tkfen #toaso #ttkom #tuprs #vakbn #ykbnk https://t.co/Bf24iS0oXd
2019-08-29 15:22:47+00:00,bilginy,#aghol #dohol #enkai  #glyho #gsdho #kchol #sahol #tavhl #tkfen https://t.co/P0XXswmPRz
